time,F1_ORIGINAL
7280.42,287.466
7280.52,301.074
7280.62,314.41
7280.72,327.465
7280.82,340.232
7280.92,352.7
7281.02,364.045
7281.12,375.866
7281.22,387.364
7281.32,398.532
7281.42,409.362
7281.52,419.847
7281.62,429.979
7281.72,439.752
7281.82,449.159
7281.92,458.193
7282.02,588.317
7282.12,598.74
7282.22,608.671
7282.32,618.103
7282.42,627.03
7282.52,635.445
7282.62,643.343
7282.72,650.719
7282.82,657.568
7282.92,663.884
7283.02,620.444
7283.12,625.297
7283.22,629.647
7283.32,633.49
7283.42,636.823
7283.52,639.643
7283.62,641.95
7283.72,643.742
7283.82,645.016
7283.92,645.773
7284.02,645.755
7284.12,645.475
7284.22,644.677
7284.32,643.362
7284.42,641.531
7284.52,639.184
7284.62,636.324
7284.72,632.951
7284.82,629.07
7284.92,624.682
7285.02,665.543
7285.12,659.753
7285.22,653.429
7285.32,646.576
7285.42,639.199
7285.52,631.303
7285.62,622.892
7285.72,613.974
7285.82,604.554
7285.92,594.638
7286.02,533.171
7286.12,523.236
7286.22,512.869
7286.32,502.076
7286.42,490.865
7286.52,479.243
7286.62,467.219
7286.72,454.8
7286.82,441.996
7286.92,428.814
7287.02,397.205
7287.12,383.902
7287.22,370.264
7287.32,356.302
7287.42,342.025
7287.52,327.443
7287.62,312.565
7287.72,297.402
7287.82,281.965
7287.92,266.263
7288.02,290.051
7288.12,271.282
7288.22,252.244
7288.32,232.951
7288.42,213.417
7288.52,193.654
7288.62,173.675
7288.72,153.496
7288.82,133.129
7288.92,112.589
